screen_name,sentiment_label
brianw24,1
ComedianRonG,1
KatherynWinnick,1
ChelsieGill,1
brijeshtrapathi,1
OgSativaMartini,1
TheLSECourse,1
chay_akkineni,0
travelgirl22059,0
AvanJogia,0
Berto_Romero,0
adwaalwatan,0
Photo_dega86,1
TooglesDE,1
OGChoe,1
_dansuke,0
Idechinyelu,0
ColtCleveland,1
byprdna,0
Imported_Fun,1
whairat,1
bgabesy007,1
296906056,1
aurorapani,1
ZeeshanUsman82,1
Sophuric_Acid,0
PennyIamsamang,1
KaylaTrogdlon,1
_Girl_Fabulous,0
AlexChambers96,1
rosadona,0
MarquezRotsy,1
sarahbobrow,1
martinsfranklin,0
SFLPros,1
CongVu,1
danadjz,0
itsRamel,1
srich480,1
felipesolari,1
BioStocks,0
Krisvintclothin,1
heykris10,0
mizzelmobabi,1
caroopuchetaa,0
colleenk407,1
KilluhCam,1
AdamS,0
adkozar,1
diagonotter,1
axtsbqxuwqlw111,1
AshleyBaddie5,0
1lowSRT8,1
andresebd,1
YukiValentine,0
mojobreezer92,1
tina_tamashiro,1
PlaysOfTheWeek,0
HaaayChantel,0
bernardokath,0
pokaphonta,1
Cody_Calafiore,0
CastillMelissa,0
zsiray,0
MiraPagliNair,1
korano,0
vvsdimonds,0
tinkerbellpan2,1
spookyc4m,1
apedelman,0
AmandaMillsLA,1
juanferquinte10,0
RosieHW,0
BoDaMar,1
LJKERYC,0
PentonGertrud,0
TheAdamHines,0
jona_orozco,0
Ryyyan_Kiiing,1
FaithandFreedom,1
humphries_iva,1
SharonKehoe,0
mvpsos9,1
flintoff11,0
NevaehStarlee,1
UnkaTunak,0
FSAChicago,1
GvidonRusakov,0
MarteizJr53,0
Edge_Miller9155,0
gupta1238,1
itsmegrandall,0
akznfkulrfmey11,1
carathepooh,1
colleengrott,0
LaraJade_,1
1fanyang,1
oscarvalencia18,1
yulong0729,1
anoyes,0
dianetodd03,0
GamingbyGamers,1
KaelArts,0
levfer,1
barbarosansalfn,0
DishPatani,1
linosegna,0
wrestleroffaith,0
rico_swaze,0
rkarnad,0
st71010,1
Tomoclochoff,1
viktorinafadee4,0
RDMPublicity,0
ShadeBqF,0
VOTE1D95275281,1
OrlandoG999,1
wlcarp1,0
savesonofbeast,0
afinley,0
cgarciadealba,1
loswikingos1,1
mzxugaitoeyh231,1
jlf4500,1
MdShami11,1
YRobertoRangga,0
rjhernandeez,1
BassGJJRay,0
Bear_Ninja24,0
ayame_mila,1
2chainz,1
rreesnowman8732,1
malia_wooten,0
sneaky_russky,1
GLeeTaylor,1
hannahbjeter,1
Josh17Fair,1
ChicksDigRap,1
emmasoltim,1
ColleenLevine,1
foodphilosophy,1
kadoshieventos,1
yuexie,1
Bizzle0_2,1
princessclarke1,1
BobBurg,1
PeterMBurman,1
The_Kimberlee,1
Briannaehley,1
lilscud1974,1
st0rmwuzhere,1
cndyquill,1
Channel4News,1
jonessboyy,1
jpu19,0
Ovo_alexx19,1
supansa_pat,1
AngelaBalacuit,1
GSpasmo,1
wrnjbykbiinpo11,1
heatherarbiter,0
blangry,0
soar_mmm,0
BogeyInTheDark,1
toddbarry,1
amylouclement,0
kkruesi,0
benpatrick90069,0
jonathanelnegro,1
hey_itsMeBri,0
andangelo15,0
AdnanKavustur,1
MikeReiss,1
TOM89139032,1
dutiletremblay,0
ivesvanessa_,0
jrock42383,0
_amb5,1
miss_shaay,0
NYTFashion,0
siirimorley,0
ailamode,0
taisdeverdade,0
ariyoshihiroiki,1
_syddk_,0
Winry_Ed_Roy,1
shellpelt,1
gvbriellaaaa,0
DaviesJesdav93,1
JillianMichaels,1
LilMissJen23,0
Liv3Laugh,1
DrdPirateBrown,1
KapilSharmaK9,1
hkgfgvyhwcdfy11,1
ItsYvonneChase,1
mariiotK,0
STRAUSH0USE,0
Laah164,0
dnr42,1
chenyz163,1
mariomoto,1
MADHUR_77,0
addiems,0
pinkviixen,0
dawgswagger,1
businsure20,0
x007aa,1
mrpepi2011,1
AmberXGore,1
cobretti69,1
JTM06841,0
neymarjr,0
stylinbysasha,0
EventSitters,1
INGRID_CHAN_,1
tqian29,1
AnaSilva_027,1
LunasPaws,1
BoatMateARS,0
Circocus,1
jessgarfer98,0
407davis,0
xymonasynazo,1
rousejoe,0
m0niquex3x3,1
MPDSERVICES,1
emmamhodge,0
Caldwell_Rofl,0
Zapata_zos,1
Wo_15178793053,1
plenbufpveuiuv1,1
opazarr,1
halleydi09y72y,0
xXGuidingKeyXx,1
SOUNDCITYtv,0
IanBohen,0
joseluisdegante,1
Noviolenzadonne,0
SiriusXMPatriot,1
kaitlynnblackco,0
T_bone77Uknw,1
bot_teleport,1
GreenKonnor,0
JesusAlzamora,0
lintaisen,1
bttopo,0
wbutler153,1
Mario7s,1
peachiisms,1
treefortfest,1
Hai,1
MineCartMayhem,0
Gunta666Gunta,1
Agnes_28_,0
iqbaale,1
AllisonMadison,1
petergomezblog,0
ediebcampbell,0
DOC84,1
xPunisher71x,1
xymveucyx1735,1
zaicevsofronii6,1
CasalLaser,1
pagefullofninja,0
zeel1314,1
lazzzzyYimX,1
TGF_ct,1
mailnu20045,1
BalqeesFathi,1
ivangomez97,0
therealAMLewis,0
KayceCureau,1
TheBarbieBlank,0
nothing7919,1
elainewalk,1
BorchRomero,1
MakeBurak,1
IWF,1
kxosjbxxnkedjj1,1
Gmartinez4020,1
KShar74,1
vbean_gene,0
FerMelinda,1
JayalahMadrid,1
jakeowen,0
AmandaBecker,1
PippiMarried,0
OminousZoom,0
CCARPLV,1
corb0046,1
JoyAnnReid,0
ahandsintheair,0
a603nk_dp,1
KawasakiFans,1
IsraelinSF,0
IkerMuniain10,1
dariabig,1
forestgen,1
Daydaygod,1
KerriSueTorres1,1
BizNasty2point0,0
ubezivttspqpf11,1
omg_movies,1
ston3e,1
bullyginge,1
mellyturk,1
Brian_Atwood,1
crystalhefner,1
bIacktatts,1
burakozcivit,1
LatinoCommFdn,1
dimplejade,1
StuMcMullin,0
ZapotecEnergy,1
marilenayvette,1
sad_room_prince,1
Bigboy_Rose,0
JohnPicacio,1
caseystm306,1
Nicole_Emmett,1
Rumo_rihanna,1
beckyreddwhite,1
Petty__Cash,1
BedazzleCats,0
EryCatala,1
ChandraLee13,0
AmsterdamBaan,0
Skyllings,1
yoonhyosoon,1
vincentsimone,1
BrookeBingaman,0
aliceandolivia,1
thatgirlMOnie,1
sugarboxdonuts,1
glennbeck,1
MStruttura,1
0Gisselle0,1
jofrov,1
Julia_Rowland10,0
RayLehr,0
IndianaRegional,1
LynetteVierra,1
ABdeVilliers17,1
5252Baugh,1
so69ny,0
dustinmpardue,1
ClaMoralesM,0
y08RfrXsqkeIMFk,1
mfragedakis,1
enuff_arthurs,1
sugarboatz,0
valedisco,1
felixgonc,1
timspace09,1
Amtrak,0
_saraxb_,1
tinopanama1,1
Biancagisselle_,1
monicanaranjo,0
akshaykumar,1
kscottmusik,0
wanwancomei,0
SydneeNoelle1,1
NORML,1
TomHolland1996,1
ivetteortegao,1
JehSaantana,0
JustElisabetta,0
OficialGio,0
ForeverEmily96,1
karlaguindi,1
salazar_cris24,1
Compoquil_Ps,0
Samatsa,1
markocremec,1
taytay1525,1
SDhawan25,1
MarlonWayans,0
RobertsEmma,1
Batter_Anamaria,1
mykethepharaoh,1
lena_jakobsson,1
marinebaousson,1
rorybremner,0
shiro_tsubuyaki,1
LoLoBillsss,1
carashewchuk,1
sumitkashyapjha,1
poppingpenguin,0
Anekthai,1
378707769,1
my_tweets_blow,0
BartleyR,0
gregorybent,0
celiasabrina,1
tswvxyrfmwt618,1
tatatrish,1
Robert080,1
Antonio_Rosique,0
macario_jimenez,0
takarasmall,0
WojasKas,1
skolanach,0
MichaelStrumsky,0
dustnpedroza,1
sogattn,1
NickHubbell65,1
Ballistichero,0
ryacondo67,1
thesulk,0
NeGaN_Coex,1
TheMoir,0
idealist,1
shangxinderen,1
hkn_gurbuz,1
AbelPintos,0
StevenBigio,1
KATELINDER,1
Jtorres0623,1
j_smithcameron,0
surrealistaaa,1
imdarrenya,1
xxxneon,1
mila_kyiv,1
albertocontador,1
vikramchandra,1
BooandHazz1,1
PeterHazzard,1
ChrisYoungMusic,0
J_D_Landis,1
NejauNet,1
saidabastri1,1
kelseyboo422,1
nikitaneumann,0
chatterboxcgc,0
lordfuck_,1
ganbatteira_,1
moonhubris,0
GrigorevMikhail,0
worldfamousdave,1
HyRyeeAksoy,1
wilmerlga,0
CivicEducation,1
ParisEaglez,1
caroobarrio,0
KayteeBrown,1
earlxsweat,1
Princej209,1
danielx2,1
julianobelletti,0
Jazzevangelist,1
cheriecheng_7,1
peter_king,1
___EmilyyyM,1
XXXAmberLynns,0
BrunoTonioli,1
BIKERDEBI,1
SunnyB603,0
dopamineharvest,1
jessechambers,0
cengizsemercio,1
LAAZCARATE,0
mollyswindall,1
khadijah0990,0
LizzieRoBo,1
Vote1D70522235,1
choramila,1
adjordan,0
joetta_hartl,1
Earthendove1,0
raulmarfer,1
edflo11,0
SergioTwitting,1
dshiao,0
HamidMirPAK,0
diegoesqueda_,1
xmubiehlxact181,1
tysonchandler,1
Angelo_Mikha,0
meghansmith55,1
HeatherHallKC,0
terri7255,1
DrCrypt,1
bcalendo,1
TheReal1Witness,0
ArianneMusic,0
dreamland2005,0
yariiprincesa,1
alexthebest_7,0
McGannon97,1
FoxyLightBrown,1
HP,1
EmaNQarlz,1
tgiftheklutz,1
KrgzSmyr,0
aleksandrte43m2,1
RasmussenButter,1
sgcdanieliita,1
mahapong_m,1
Alastairkretser,1
Defjeffnj,1
asapabs,1
chloefauni,1
Rafaelleit,1
vivitanie,0
CyoungOnStage,1
jniajmajor18__,1
feiyang92429,1
KimOhrt,1
audgml0907,1
Brandonswiftie,1
Chalk_HS,0
86Cujo,0
Mattisberg1,1
tikibar87,1
ProperArtist,0
sabya_mukherjee,1
bradtom91,0
najaemonzalvo,1
JColeNC,1
pitmaneuver,0
almanar1231,1
shaunna2,0
jstank,1
StunninbyDesign,0
mapleransom,1
NefuDaBoss,0
TehRuan,1
freak_some,0
nelu70,1
cpringdance,1
aby_mouzakis,1
BarackoBaldo,1
tinanoviana,0
christmercivil,1
wizkidayo,1
CBHolsters,1
metallicbonds,0
SotoA25,1
nictoonie,1
gshow,0
likemike,1
Koningin_BE,0
alezvay,1
Rasmussen_Poll,1
CamilaMiichel,1
BrentSpiner,1
SamBNViSION,1
made,1
MATUIDIBlaise,1
ashulman_RS,0
Julibrasilena,0
smilejasminelee,1
cllynro,0
lolitamoii,0
Edward_Lovell_,1
dippedinfinesse,1
daveweigel,0
MRGgreen,1
editor_caro,0
nkebujlfr2629,1
taedocozy,0
dtrett4,1
Anna_NoMae,0
ShannonBaker,0
blohinmoisei1,0
sonia_ariu,1
_Duckmiester_,1
HelleHolmane,1
AthOnly_,1
andreatove,0
baddgalmel,0
mariselaLeonU,1
keiuxioj1442,1
showtimeakaslim,0
Altroconsumo,0
CraggsViv,0
amine232,1
Katelynnbusch29,0
wequ6,1
madformichelle,1
cuttinties,1
1VolkanDEMIREL,1
ABJEditor,1
ExpertHWHelp,0
Fuhrman_Skater,0
tjholmes,1
EnvyYANA_,1
topaccia,1
rocco32bit,0
jbieberfever321,1
DIRTYON3_,0
LGoldsteinLTD,1
hjain1998,1
dugmanx,1
hughwizzy,0
RyanMonge,1
TasyasLinz,0
massieagle,1
marthar91993880,1
IsaMariiLs,1
mihailovarebek2,1
kevingrados,1
SkyNET_mpls,1
lexigale_,1
Carlosr96604301,0
iamAhmadshahzad,1
affonsosolano,0
joshlegrand98,1
sangpqbvfsfwc11,1
jennmjahns,1
LizKtotheB,0
780663631,1
ScarboroTyler,0
OneDJanoskian,0
cortney_m_42676,0
JodiCJudy84,1
ekdlanz,1
anterogreco,0
_im_Addictive,1
ZackRothman13,1
lucasez61,1
Sam_H9426,1
DystopianQuotes,0
imkrieger,1
CASHAK,1
EBischoff,0
tugs_Helen,1
oneyid,1
bankbank_juice,0
kelsfred,0
brianjbradbury,0
m_arkel_k,1
ybrend,1
VictorMartino01,0
ana1_2011,1
RavShmuly,1
jodyschmal,0
Cypher_B0t,0
zmcadler,0
farooqalikhan10,0
loubrndl,0
BrendanOConnel,1
arkayuh,0
ICG510,1
JackPoirier17,1
iphero51,1
sachin_rt,1
aimee_tai,1
annie_parker,0
SidMalhotra,1
AoStarZ,0
dready34,1
bookish_wyrm,0
CorysRib,1
MikaelaRWoods,1
daft_stars,1
imrnnnnn,0
ZuluagaCamila,0
onemothersdsire,0
bubbaoodles,1
iTsDaPriNceSs26,0
ahlimalakipsg,1
marcmarquez93,1
micayluhh,0
TaylorJo53,1
Emojiforest,0
MR1000000,0
VBartholdy,1
Martinefray1546,1
Caoabungaa,1
Haloreach580,1
TASTERSofficial,1
Js_Sanabria20,0
ibeebz2,1
nagma_morarji,0
RKHohmII,1
badw0lf19,1
_RishadH,1
LandonHaag,1
Birdman323,0
CarmenSoliman,1
sffeghouli,1
dirtyjersey701,0
JuliaCunhaCruz,1
xlXQr19M8fyDqlY,0
Joker12953,1
spano81,0
grahambrewer,1
kimberlymoier,1
grneyes13,1
SterlingKnight,1
Birchett86,1
JadaDivine09,1
milik_kristyn,1
HSangHyuk,1
CaioFAbreuCitou,0
GenePoolCIeaner,0
bhaveshc_,1
Brandon67222253,1
Domix_Aus,1
ShinsFriends,1
Norsu2,1
MegantheHuman,1
atvcomtr,0
StellaNolasco,1
GabriellaFCosta,0
3roOpal5aja,1
tecktonikbitch,1
KarlLagerfeld,1
andrearene,1
ruslantetozx,1
COdomainnames,1
ritona116,1
Moonbabykdd,0
helmimauldandi,0
bulimicperson_,0
carlosma6,1
cowpatgolf1,1
farrow23,1
caitlyn_16,0
bharianmy,0
thereisnoiin,0
EarthBndMisftI,0
somogettynews,0
rvmartinez78,1
itsKajolD,0
moviemarc1701,1
Sparroh_Hawk,1
AceStarrone,1
NickosFR,1
BenHatch,0
anessu_,1
sunaetc,1
suah914,1
nancyl367,1
aguerosergiokun,1
JiriRuzek,1
PaulTobin,1
justdemi,0
jpamental,1
Hormonalizado,1
Juninhope08,0
CFlynnRun,0
isidorabjelica,1
bobbyelnino,1
AshAlexiss,0
haralabob,1
suz9147,1
anthrobotica,0
marypilih,0
AnthonyPodcast,1
Tina64884808,1
funky_1973,1
Alextheman2014,1
D6son,0
dubosc_franck,0
BillCosby,0
janceltic,1
AlejandraConde_,1
angelcastrotv,0
Guatonsalinas,0
E_Williams_1,1
meresuemason,0
Traincrossin,1
DiscoverChoc,1
billyross525,0
jxlizette,0
ervin_dohmen9,0
MrsGreenGifted,1
CLNSCeltsPGShow,0
Sierra_S_Todd,0
whosmans_jpg,0
Anahi,1
AyresAlyssa,1
AlissaHenryTV,1
BFMack,0
MELiCUPCAKEZz,0
DSprayberry,1
anahidec,0
RTred5,1
moneymansuave,1
steveyeun,1
frommyhope,0
arahmanyusuf,1
LouGarugri,0
MrsB703,1
ElliottRHams,0
ManoloCardona,0
January14_2012,1
JordinSparks,0
victimadvocate1,1
Myhartblongs,1
univertec,1
NatGeoChannel,1
shanirigsbee,1
Freddygray31,0
EAbidalOfficial,1
AlexiaaaRae,1
Jpdavis_WDE,0
terefeat,0
ryanghinds,1
JennyAShaw,0
3wllz,1
nick_adams101,1
jhamel,0
alexian20,1
abc7danny,1
jorgemcepeda,1
Illuminati_TV,1
landajacob,1
JAMata30,1
BaderDiab,1
robmcd85,0
jenna_bates,1
asli_safak,0
BAHRAINDOCTOR,1
SportingGreenSF,1
SebLester,1
TresaRyun,1
KyuWookSecret,0
taaysostizzzo,1
KMissguided,0
varpelaide,1
DjRobbie_V,0
5gr8girlz,0
nanie83,1
kirstenchang16,1
TheExcelllence,1
justmewese,1
richard_hu04,1
Raaaaaaaaachel,1
moi_smooth,0
TekCharlie,0
CT4444,0
EricHolder,1
Serafina_5,1
leonalewis,1
britneyspears,1
electricfire89,0
aksmf322,1
So_YouBotDetntn,0
jericho_rosales,1
KathleenCurley3,1
JamesDayArt,1
missanabeem,1
GroupProactive,1
iamkocochanel,0
TheVampsTristan,1
nelson_hoy,1
AlegriaCrespo,0
jordan23atl,0
TomCottonAR,0
jennifergarlen,1
soyelfuego,0
dana_pavawalla,0
amagamere,1
hale_bales,1
KateWalls13,1
ishinkaraca,0
iamVikramPrabhu,1
jasontrost,0
everly_lucas,1
GemmaJonesBirch,1
canyonfallings,1
kukucoo,0
cumis4000,1
wanya_x,1
bdrya21,1
Cintinhah,0
stephvermudez,1
aunryjacny,1
darndesttruisms,0
Hoyaheel22,0
jenrhino5,0
Shinobihort,0
labornasserie,1
marilynmanson,1
ltsnotMarc,0
rexyoung012,1
InaNaraRoronoa,1
davidvon44,1
_BlackMigooo,1
SDellGatto,1
Ylesmeister,1
YosStoP,0
AshleyMcLeod11,1
LauraBaileyVO,0
manbalz,1
nussdos,1
swish41,1
CremoniniCesare,0
AshleyMGreene,1
millorfernandes,1
WindhorstESPN,1
olivar101,1
LaVolage,0
brynnxemily,1
erickmsanchez,0
michaelkou2010,1
WhiteheadShasta,1
thechelsearenae,1
fatihtezcan,0
NCTzenLife_,1
CherylBurke,1
MikeTyson,1
sexyculonas,0
brendanelliott_,1
Edrissi31,1
TowerArica,1
AlexMcGuire92,0
Thiago6,1
AshnaJude,0
moneimpress,1
linseaford,0
blizzardbing,1
NaristeAlieva,1
cherishma,1
MoSalah,1
ladysteelercop,0
KathyKopp,1
nazsoldier,1
ohsoadri,1
ycqzgwynesxk221,1
FBP_newsroom,1
jokageyama,1
justinluv_,1
kristinar86,1
brookebaumer,0
SharonTay888,0
iamchrishill,1
FaerieMajikk,1
LoseYugioh,1
fathibumy,1
misslyndsadams,1
Beelzebumon_bot,0
cmadmax,0
Slam140,1
StaceyPlaskett,1
07Alghamidi,1
okadascape,0
morrissey_ninfa,0
serenemy94j61g,1
laughs_n_lyrics,1
Cure_Pharma_,1
KameronBennett,0
Iilsunnyyy,0
dakotakoti,0
ludwikapaleta,0
giselefetterman,1
AtriaBooks,1
CasmereKaelan,1
rickriordan,1
claudiaortiz37,1
imulmeotti2612,1
thechloetherese,0
manyakes,1
ndintelman34,1
EllenPage,1
jeanneadrian,1
jimmymcnulty88,1
ParkashBrar1,1
boulderlibrary,1
TematicaRsrch,1
xfsista,0
xiaonaiyou,1
MatthewQuinn37,1
Almaghlooth,1
rajinikanth,1
sabjon08,1
VideoWord,1
Mikel_Jollett,1
tammylou01,1
gesemfp,1
jigsmayuga,0
uptown2K14,1
sauce_ee,1
janetalo21x62a,0
Kayleeh_beaar,1
mmdesoer,0
reginegalanti,1
RicardoSarau,1
Mark_Beech,1
Bevroley,0
Panniello,1
indraherlambang,1
kalnaga,1
PottorffTom,0
turuncuaz,1
Ayaka_1218,0
MandyTurnerFit,1
SivaKaneswaran,1
adamhillscomedy,1
tweetfromgeorge,0
ivanovdiomid191,0
IronWilderman,1
bando_hernando,0
joe_trouble,0
GaryJCahill,1
AndreaMGuevara,1
onlythosethings,0
NellyFurtado,1
belindapop,0
FeR_AnZiH,1
amaynes2012,1
airstripio,0
utevgbakvhrv141,1
20m,1
fcpchick,1
zj21th,1
ADiverDiving,1
Goneboyyyy,1
debunkt,1
matthewtriest,1
Exsto_Design,1
camelli55974694,1
TheMicheleLyman,0
jasoneastburn,0
pjoshidc,1
KeptiKa,0
JonnyBones,1
NathanFillion,0
realmikefox,1
tgler,0
kiyosumi1019,1
harharhar0916,1
Nextgov,0
a_guidaa,1
rocknrollpizza2,0
ErinHeatherton,1
anateboteo,0
mesulli,0
Harry_Styles,1
Vale_CaraVs,0
rgoaeccyjjcun11,1
gracekruck,1
parego,1
ameliwho,1
reylo_archive,0
LaRagazzaTomli1,0
FourCourseEnt,1
jniglwbnv2355,1
Mario_Falcone,1
escada__5,1
dorothyepilogue,1
ZAMBRANOstyle,1
AdisaReports,0
fupptuqf258,1
therealjuicyj,0
BeaaSiilva,0
marcocappato,1
maressada37r71p,0
donyyzi,1
LahavHarkov,0
kaldrenon,0
yjiiasoududrq11,1
greatnotorious,0
MelodyLaksani,1
LiLia_zika,1
AliDesign01,1
CristyDwyer,0
scottaleavitt,1
dannybanuelos18,1
TheRiddlerBot,0
Julitagomez12,1
werfix,0
princess0eni,1
mekukanore,1
ystk_yrk,1
edgar2be,1
theathiyashetty,1
jrlion14,1
ioGLk8H7xgvIuv5,0
Williefenderson,0
StedgeChristena,1
LeMagAllHabs,0
LacazetteAlex,1
TimothyNatili,0
xoxo_van,0
LaMizMoreno,1
PinkRosesx,0
tjamesdrag,1
LavaLavette,0
LaurelRanah3982,1
kcoledotco,1
jch6289,0
meghantonjes,0
Abdulmajeed6531,1
AnitaSikma,1
MSimonsenTerp,1
baba_gang,1
FMouraBrasil,0
TanitaDotWeb,0
cleoxrecovering,0
Teesa_Michele,0
YnL0HJEfdddywpB,0
MooreToTheStory,1
AvdeevErmey,0
jaypaul02317176,1
rachelkenley,0
ColourfulCtions,0
anapaulapadrao,1
Tbambino,1
ViperJoannabart,1
vampiregriin,1
breakingnews305,0
Amrkafagy,1
ArtistNazim,1
cabimero11,1
Cata_Villegas,0
RenayeNichole,1
itscamilleco,0
Rindie62,1
claudiocosano,0
DanielleDozier,1
MadisonHereNow,0
lee_galina78,1
Buster_ESPN,1
baekwus,1
AsatruWoman,1
HappyPandaSoaps,1
lagisto,1
MarieMwrites,1
hseventies,1
robeniaro59r33x,1
rozangelaro,1
moulysurya,0
rinaharyanto,1
therighthelp,1
jblovemeplz,1
Skycaptinvmoney,1
CainKacain,1
sleemBee,1
DougLonghorn,0
saravshaw,1
AlperenKndrl,1
wilsonmaggie,1
Lucreziads1,0
larakido,0
gallet_city,0
ronitaylor,0
AllianzGI_view,1
tillyparker13,1
jweber1221,1
Pnkstarsapphire,1
RASHEEDA,0
ChrisMatteis,1
kaleedoscope,0
easy_xue,1
laxgk23,1
teddspotting,0
Persie_Official,0
wo_ai_zhongguo,1
felicityywhores,1
HarrisKwame,1
rgay,1
VitaVirginiaBot,0
dendyizgetto,1
concettinava25s,0
sathishm10,1
April_Sassy,0
IrynaIvanova,0
mrdkinderteach,1
mazza_phyliss,0
sqbnrtmvfkyfy11,1
GonCuriel,0
JordanJayson,0
JussieSmollett,0
GribbleKortney,0
_beautyvoicebox,0
mnazreen_99,1
raya2554,1
KrisBryant_23,1
SashaDelvalle,0
BigRigChamp,1
cay_marie,1
rd_ct_ictv,1
swagera_7,1
dante_bonfim,1
Q_Tip71,0
black_baymax8,0
santyxie,1
bassa_tuba7,0
intensificator,1
MsChristinaZ,0
henmo24,1
ImNagri,1
dyadyadivan,1
feehTenac,1
gloriatzj,1
lafourcade,1
PaT_2708,1
_thadeus,1
DaveBautista,0
RicardoMoran,0
alliracohrs,1
diazpol,1
brooks2606,1
RubenFloresNYC,0
carlosvaldes5,0
MyBrewTube,1
jackieto58z56o,0
ladyfrost79,1
susiefelber,1
Dulia87,1
sPostoak,1
KOlusola,0
bieberdexter,0
glavema,1
landaal_gema,1
sapugolden,0
ZeusDeuceAfrika,0
nyleve_eav,1
mparunkumar,1
DANITZA266,1
blscktimbs,1
TheFree_Lance,0
ericbailly24,0
TomReedCongress,1
_jessbates,1
jackofften69,1
seecharlottej,0
RemyJTolnog,1
Healthynewlife2,1
thomasvermaelen,1
njsilat,1
michaelishotttt,1
TheyKnowIGotIt,0
B8B88,1
sabinaleybold,1
davidhanna,0
Toguart,1
madversity,0
KIMBERLYSORRELS,1
jianlikaka,1
BaziVettorazzi,1
ulyOctMargareth,1
wolfewithane,0
myrlmiller16461,0
daria_hubbard,1
infj_scorpio,0
TRINArockstarr,0
M8lineHQ,0
ferniesmistress,1
ueomvzvyc534,1
LerynFranco,0
Sol_Bacon,1
mengyaoxi,1
gwenstefani,1
jennyholzer,0
ahmedaldaoudy,1
startup_takeoff,1
darvaH,1
ADzielak,1
inmortal_garen,0
ErinLTay,1
kelschanel,1
lilbeth0303,1
mle428,0
RadioElDorado1,1
LeonardaMacken1,1
TommyIgoe,0
MehlmanOrozco,1
rachelgr82w53l,1
CanerErkin,0
LucianaGimenez,1
EdgingtonJoshua,1
TVAshleigh,0
PinkTopTrading,1
JessicaBurciaga,0
yangwing93,1
SrBachchan,1
ladybug_610,1
ZiaGuerriera,1
NtflxGenerator,1
FEMLFM,1
zennioptical,1
jwilliams1799,0
DorindaHero,1
PirateHeike,0
amanda_sophia,1
I_AM_CALLYWOOD,1
jaycowit,0
krasiln32419585,0
AlanGedeEdwards,1
GoddessSiham,1
rinabracha,1
Long1078,1
TomFairless,0
veldazik,1
MrMattWilley,1
drdre,1
harry_horton,1
morandiniblog,0
hakanital,1
iMMadameDuchess,0
simplysushi83,1
ShamarMt,1
GobiernodeChile,0
djzhazxwqlbv261,1
jesse_eb10,1
MrMagill101,1
mitchelmusso,1
egudenas1,1
diariosevilla,1
DJ_TABLAA,0
luisitxhdz,1
EvansKwai,1
TimmyPamperdPug,1
B_A_Man_,1
GingersnapOnDL,0
BiffySays,1
Jesse_Horne,1
PixelMonsterBot,0
alandois,0
corrmann,1
eltalcha,0
BFS_SoFlo,1
TDCAA,0
mellow_hippyy,0
diedra_hae,0
nalbandiandavid,1
Fangirlin_Megan,0
manuamaralm_,0
ARohayem,1
AndHSPrincipal,1
asrbaez,1
Charleyy_Louise,1
JessicaaMarriee,1
ALKAHRABA,1
997JK,1
gayebayramm,1
Converse,1
DulceMaria,0
ebdbjb,1
jaystrubberg,0
_jahoseph,0
jiveDurkey,0
jcchavarria,0
RealTimVine,0
CheapBits,1
NoelSchajris,0
GregLeeKTVU,0
proflpowell,0
KalleeMudd,1
metallicakh39,1
ikarichelle,1
otaradel,1
emiljanaulaj,1
AviBrij,0
DiegoEm22717827,1
YemiAlchemist,1
pipe1408,1
ashleydicicco,1
AmandaQuerline,0
TheBigAL77,1
Michelle4NM,0
sweetestscoop,1
oldchoijae,0
karrueche,0
Brijadexo_,1
ganquan0902,1
nataliezea,1
Lognut,1
1Luancardoso14,1
cmdotcom,0
Snaketouch,1
EllaHenderson,1
CocaCola_TR,0
bellfury,1
_StephMi,1
tulioorocha_,1
CasMudde,0
theresavincent_,1
quarter_kanns,1
LauraL2126,0
perrilane,0
Noemi929496,0
officeGoof,1
nickjonas,1
lovingniallll,1
8thgen_dh,0
PatriciaMazzei,1
MyEverSelena,1
SD4HOPE,1
larszns,1
mariokiki,1
SHAQ,0
kruzeSkywalker,1
clubedopess,1
JohnVieira25,0
RicPalmeri,0
KerryMc214,1
JKhashoggi,1
BMOR4,1
ponydebieber,1
david_rees,0
chantalrochelle,0
PaulHay67682350,1
sntel12,1
selenamaria_,1
micki_t,0
tenicolelai,1
Dorset_Live,0
CrystalmReed,1
ricardosegovia,0
annaliesemack,1
keyeo1,1
ARSKYLOVER,1
DerrickArthur,1
James_Yammouni,0
juniorisimo,0
billfox7,1
sdadolll,1
imVkohli,1
OFFICALLYTONIO,1
typicalmitul,0
melaniejade_,0
TarshaGittins,1
fatinnadiahfx,0
Pattynavmeli9,1
lilgleamqueen,0
ReyHolliday,1
MoreAmor,1
GenerateACat,0
CISJAX,1
Iamjordanschatz,1
poems2go,1
torispelling,0
michellehtweet,0
RoyZanten,0
wisnuharymukti,1
dattmay,1
Umekopyon,0
AlejandroSanz,0
TilingBot,0
nichilu,1
dancingn27,0
GenderIsOver,0
tamerhosny,0
yyxecaqxrmoukj1,1
haylagoulart,1
GreenDragonGirl,0
eveleenno70i06c,0
poodlepowers,1
Owwmyeye,1
MitoglouLula,1
dustinlynch,0
lmoskaev,0
Hxesvy,1
Brinsy30,1
arianatorcrazzy,1
helenaalbertt,1
cdarlingtweets,1
RAMmaloche,1
JoshSchwartz76,0
Stokes_Photo,1
JacobLiveYT,1
